gender,age,place,group,netTime,minutes,mph
F,41,12975,F40-44 ,6:50:42,438.9333333,3.583972509
F,49,12976,F45-49 ,6:50:42,426.0833333,3.692059456
F,39,12977,F35-39 ,6:50:42,438.95,3.583836428
F,39,12978,F35-39 ,6:50:43,436.2666667,3.605879432
M,28,12979,M25-29 ,6:50:43,441.9833333,3.559240545
F,37,12980,F35-39 ,6:50:44,438.7833333,3.585197706
F,31,12981,F30-34 ,6:50:45,432.2166667,3.639667605
F,37,12982,F35-39 ,6:50:45,432.4833333,3.637423407
F,44,12983,F40-44 ,6:50:45,438.5166667,3.587377903
M,31,12984,M30-34 ,6:50:45,432.2166667,3.639667605
F,23,12985,F18-24 ,6:50:46,430.4,3.655030204
M,49,12986,M45-49 ,6:50:46,423.6333333,3.713411755
M,60,12987,M60-64 ,6:50:46,435.5833333,3.611536254
F,63,12988,F60-64 ,6:50:46,423.6166667,3.713557855
F,44,12989,F40-44 ,6:50:46,438.55,3.587105233
M,40,12990,M40-44 ,6:50:47,424.4,3.706703582
M,57,12991,M55-59 ,6:50:48,439.3166667,3.580845252
F,26,12992,F25-29 ,6:50:48,421.2166667,3.734716892
M,41,12993,M40-44 ,6:50:49,435.6333333,3.611121738
F,35,12994,F35-39 ,6:50:49,435.6166667,3.6112599
F,51,12995,F50-54 ,6:50:50,435.6333333,3.611121738
M,36,12996,M35-39 ,6:50:50,419.15,3.753131337
M,29,12997,M25-29 ,6:50:51,438.3833333,3.588468996
F,39,12998,F35-39 ,6:50:51,438.4,3.588332573
M,33,12999,M30-34 ,6:50:51,410.85,3.828952172
M,51,13000,M50-54 ,6:50:52,435.55,3.611812651
M,65,13001,M65-69 ,6:50:53,438.9333333,3.583972509
F,49,13002,F45-49 ,6:50:56,428.3166667,3.67280828
F,60,13003,F60-64 ,6:50:57,433.4,3.629730042
F,36,13004,F35-39 ,6:50:57,441.6333333,3.562061288
F,45,13005,F45-49 ,6:50:57,436.6333333,3.602851363
M,39,13006,M35-39 ,6:50:58,440.2833333,3.572983306
F,41,13007,F40-44 ,6:50:58,440.2833333,3.572983306
F,48,13008,F45-49 ,6:50:58,435.3,3.613886975
F,22,13009,F18-24 ,6:50:59,435.7666667,3.610016829
F,33,13010,F30-34 ,6:50:59,435.7333333,3.610292993
F,36,13011,F35-39 ,6:50:59,440.3166667,3.57271282
M,37,13012,M35-39 ,6:51:00,440.3333333,3.572577593
F,30,13013,F30-34 ,6:51:00,436.9333333,3.600377632
F,45,13014,F45-49 ,6:51:00,428.6,3.670380308
F,48,13015,F45-49 ,6:51:01,436.8,3.601476648
F,41,13016,F40-44 ,6:51:01,441.8333333,3.560448887
F,36,13017,F35-39 ,6:51:01,433.1,3.632244285
F,38,13018,F35-39 ,6:51:01,435.4833333,3.612365571
F,36,13019,F35-39 ,6:51:02,428.1333333,3.674381034
F,40,13020,F40-44 ,6:51:02,428.85,3.668240644
F,38,13021,F35-39 ,6:51:02,428.1666667,3.674094979
F,36,13022,F35-39 ,6:51:03,428.1666667,3.674094979
F,31,13023,F30-34 ,6:51:04,428.85,3.668240644
M,47,13024,M45-49 ,6:51:05,439.1333333,3.582340216
F,25,13025,F25-29 ,6:51:05,439.1333333,3.582340216
M,31,13026,M30-34 ,6:51:08,439.7,3.577723448
F,58,13027,F55-59 ,6:51:08,428.6166667,3.670237586
M,32,13028,M30-34 ,6:51:09,433.3333333,3.630288462
M,31,13029,M30-34 ,6:51:10,439.75,3.577316657
F,27,13030,F25-29 ,6:51:11,435.6,3.611398072
F,43,13031,F40-44 ,6:51:11,430.5166667,3.65403972
F,36,13032,F35-39 ,6:51:11,433.2166667,3.63126611
M,42,13033,M40-44 ,6:51:12,436.5,3.60395189
M,29,13034,M25-29 ,6:51:12,431.3166667,3.647262259
F,29,13035,F25-29 ,6:51:12,431.3166667,3.647262259
F,37,13036,F35-39 ,6:51:12,436.2833333,3.605741682
F,41,13037,F40-44 ,6:51:13,436.5,3.60395189
M,38,13038,M35-39 ,6:51:13,436.3833333,3.604915403
F,32,13039,F30-34 ,6:51:13,431,3.649941995
M,39,13040,M35-39 ,6:51:13,422.3833333,3.724401215
F,40,13041,F40-44 ,6:51:14,413.7666667,3.801961653
M,44,13042,M40-44 ,6:51:14,421.9166667,3.72852064
M,62,13043,M60-64 ,6:51:14,436.5166667,3.603814287
F,26,13044,F25-29 ,6:51:16,442.1833333,3.557630696
F,33,13045,F30-34 ,6:51:17,439.5333333,3.579080085
F,39,13046,F35-39 ,6:51:17,426.6166667,3.687443841
M,44,13047,M40-44 ,6:51:18,439.7,3.577723448
F,30,13048,F30-34 ,6:51:19,419.8333333,3.747022628
M,48,13049,M45-49 ,6:51:19,421.5666667,3.731616194
M,48,13050,M45-49 ,6:51:19,419.95,3.745981664
F,43,13051,F40-44 ,6:51:19,419.95,3.745981664
F,46,13052,F45-49 ,6:51:19,439.25,3.581388731
M,32,13053,M30-34 ,6:51:20,435.8666667,3.60918859
F,26,13054,F25-29 ,6:51:22,439.5166667,3.579215805
F,21,13055,F18-24 ,6:51:22,431.1,3.649095338
F,36,13056,F35-39 ,6:51:24,436.5166667,3.603814287
F,32,13057,F30-34 ,6:51:24,437.0666667,3.599279286
F,48,13058,F45-49 ,6:51:24,424.55,3.705393947
F,38,13059,F35-39 ,6:51:24,437.0833333,3.59914204
M,37,13060,M35-39 ,6:51:25,430.9833333,3.650083143
F,49,13061,F45-49 ,6:51:25,428.9833333,3.667100509
M,56,13062,M55-59 ,6:51:26,431.1833333,3.648390089
F,47,13063,F45-49 ,6:51:27,439.9333333,3.575825883
F,29,13064,F25-29 ,6:51:28,432.9666667,3.633362845
M,65,13065,M65-69 ,6:51:28,433.2,3.631405817
M,35,13066,M35-39 ,6:51:28,442.65,3.553880041
F,34,13067,F30-34 ,6:51:28,439.1166667,3.582476183
F,35,13068,F35-39 ,6:51:28,432.9666667,3.633362845
M,45,13069,M45-49 ,6:51:28,439.1166667,3.582476183
F,44,13070,F40-44 ,6:51:29,439.1166667,3.582476183
F,23,13071,F18-24 ,6:51:29,429.3,3.664395528
M,25,13072,M25-29 ,6:51:30,429.3,3.664395528
F,48,13073,F45-49 ,6:51:30,434.05,3.624294436
M,48,13074,M45-49 ,6:51:31,436.4666667,3.604227127
M,43,13075,M40-44 ,6:51:31,424.4666667,3.706121407
F,24,13076,F18-24 ,6:51:32,442.6333333,3.554013856
M,46,13077,M45-49 ,6:51:32,433.0833333,3.632384068
F,41,13078,F40-44 ,6:51:35,431.3833333,3.646698605
M,40,13079,M40-44 ,6:51:36,424.5,3.705830389
M,26,13080,M25-29 ,6:51:36,439.6166667,3.578401638
M,52,13081,M50-54 ,6:51:36,419.75,3.747766528
F,51,13082,F50-54 ,6:51:37,436.5833333,3.603263982
F,32,13083,F30-34 ,6:51:37,436.1666667,3.606706152
F,48,13084,F45-49 ,6:51:37,433.8,3.626383126
M,54,13085,M50-54 ,6:51:38,431.7166667,3.643882948
F,34,13086,F30-34 ,6:51:38,429.4333333,3.663257782
F,34,13087,F30-34 ,6:51:39,429.4333333,3.663257782
F,29,13088,F25-29 ,6:51:39,435.6,3.611398072
F,36,13089,F35-39 ,6:51:39,431.4166667,3.646416844
M,61,13090,M60-64 ,6:51:40,428.75,3.66909621
F,43,13091,F40-44 ,6:51:40,429.05,3.666530707
F,46,13092,F45-49 ,6:51:41,433.6166667,3.627916362
M,35,13093,M35-39 ,6:51:41,434.1166667,3.623737858
F,26,13094,F25-29 ,6:51:41,439.7166667,3.577587841
F,26,13095,F25-29 ,6:51:43,439.7,3.577723448
M,44,13096,M40-44 ,6:51:43,439.2333333,3.581524626
M,54,13097,M50-54 ,6:51:43,444.8833333,3.536039411
M,54,13098,M50-54 ,6:51:43,437.8,3.593250343
F,35,13099,F35-39 ,6:51:43,439.2333333,3.581524626
F,44,13100,F40-44 ,6:51:46,435.4833333,3.612365571
M,43,13101,M40-44 ,6:51:46,422.3666667,3.724548181
M,41,13102,M40-44 ,6:51:47,433.2666667,3.630847053
F,46,13103,F45-49 ,6:51:47,433.3666667,3.63000923
M,46,13104,M45-49 ,6:51:47,433.35,3.63014884
F,30,13105,F30-34 ,6:51:48,436.7166667,3.602163874
M,37,13106,M35-39 ,6:51:49,422.0833333,3.727048371
F,28,13107,F25-29 ,6:51:49,431.25,3.647826087
M,23,13108,M18-24 ,6:51:49,429.0166667,3.666815586
F,45,13109,F45-49 ,6:51:50,420.2,3.743752975
F,21,13110,F18-24 ,6:51:50,431.3666667,3.646839502
M,46,13111,M45-49 ,6:51:50,420.2166667,3.74360449
F,33,13112,F30-34 ,6:51:51,431.2666667,3.647685114
F,53,13113,F50-54 ,6:51:51,431.2666667,3.647685114
M,55,13114,M55-59 ,6:51:51,432.0666667,3.640931183
F,39,13115,F35-39 ,6:51:51,431.25,3.647826087
M,54,13116,M50-54 ,6:51:52,431.2666667,3.647685114
F,43,13117,F40-44 ,6:51:53,439.9666667,3.575554966
M,34,13118,M30-34 ,6:51:53,431.5666667,3.645149455
F,39,13119,F35-39 ,6:51:53,435.6666667,3.610845448
M,47,13120,M45-49 ,6:51:53,435.6666667,3.610845448
F,34,13121,F30-34 ,6:51:54,422.2,3.726018475
F,42,13122,F40-44 ,6:51:55,422.2,3.726018475
F,37,13123,F35-39 ,6:51:55,422.2166667,3.725871393
F,28,13124,F25-29 ,6:51:56,429.25,3.664822365
F,28,13125,F25-29 ,6:51:56,429.25,3.664822365
F,46,13126,F45-49 ,6:51:56,427.5,3.679824561
F,54,13127,F50-54 ,6:51:57,427.55,3.679394223
F,43,13128,F40-44 ,6:51:57,427.5166667,3.679681104
M,40,13129,M40-44 ,6:51:58,411.9666667,3.818573509
F,49,13130,F45-49 ,6:51:59,416.8333333,3.773990404
F,64,13131,F60-64 ,6:51:59,422.45,3.723813469
F,45,13132,F45-49 ,6:51:59,416.8333333,3.773990404
F,27,13133,F25-29 ,6:51:59,439.6166667,3.578401638
M,30,13134,M30-34 ,6:52:01,427.6833333,3.678247145
F,26,13135,F25-29 ,6:52:01,427.6833333,3.678247145
F,24,13136,F18-24 ,6:52:01,422.8166667,3.720584178
F,40,13137,F40-44 ,6:52:02,429.9333333,3.658997519
F,62,13138,F60-64 ,6:52:03,433.8166667,3.626243805
M,43,13139,M40-44 ,6:52:04,437.25,3.597770154
F,43,13140,F40-44 ,6:52:04,437.2333333,3.597907296
F,39,13141,F35-39 ,6:52:04,429.55,3.662262833
F,28,13142,F25-29 ,6:52:04,435.9833333,3.608222791
M,46,13143,M45-49 ,6:52:04,437.25,3.597770154
F,47,13144,F45-49 ,6:52:05,436.7166667,3.602163874
F,25,13145,F25-29 ,6:52:05,429.3333333,3.664111025
F,39,13146,F35-39 ,6:52:06,436.7333333,3.602026408
F,37,13147,F35-39 ,6:52:06,429.8666667,3.659564981
M,25,13148,M25-29 ,6:52:06,429.35,3.66396879
M,52,13149,M50-54 ,6:52:06,436.45,3.604364761
F,39,13150,F35-39 ,6:52:07,437.1,3.599004804
M,33,13151,M30-34 ,6:52:07,436.3,3.605603942
M,56,13152,M55-59 ,6:52:08,436.3,3.605603942
F,36,13153,F35-39 ,6:52:08,432.2,3.639807959
M,50,13154,M50-54 ,6:52:09,436.3833333,3.604915403
M,49,13155,M45-49 ,6:52:10,432.2,3.639807959
F,28,13156,F25-29 ,6:52:10,422.6166667,3.722344915
F,27,13157,F25-29 ,6:52:13,427.7333333,3.677817176
F,27,13158,F25-29 ,6:52:14,427.7333333,3.677817176
F,42,13159,F40-44 ,6:52:14,433.8166667,3.626243805
F,43,13160,F40-44 ,6:52:15,422.4166667,3.724107319
M,45,13161,M45-49 ,6:52:15,433.8333333,3.626104495
F,44,13162,F40-44 ,6:52:15,432.2166667,3.639667605
M,41,13163,M40-44 ,6:52:15,431.7666667,3.643460974
F,40,13164,F40-44 ,6:52:16,431.7666667,3.643460974
F,29,13165,F25-29 ,6:52:17,420.6,3.740192582
F,47,13166,F45-49 ,6:52:17,434.8,3.618042778
F,29,13167,F25-29 ,6:52:17,420.6166667,3.740044379
M,47,13168,M45-49 ,6:52:18,434.8166667,3.617904098
M,41,13169,M40-44 ,6:52:18,436.5833333,3.603263982
F,44,13170,F40-44 ,6:52:18,436.0333333,3.607809036
F,41,13171,F40-44 ,6:52:18,420.6333333,3.739896188
M,45,13172,M45-49 ,6:52:19,422.4666667,3.723666561
F,36,13173,F35-39 ,6:52:19,425.7166667,3.6952394
F,30,13174,F30-34 ,6:52:19,436.1666667,3.606706152
F,46,13175,F45-49 ,6:52:21,425.2833333,3.699004585
F,40,13176,F40-44 ,6:52:21,425.2833333,3.699004585
F,33,13177,F30-34 ,6:52:22,431.8333333,3.642898495
F,46,13178,F45-49 ,6:52:23,438.35,3.588741873
F,37,13179,F35-39 ,6:52:23,438.35,3.588741873
F,24,13180,F18-24 ,6:52:24,417.1666667,3.77097483
F,43,13181,F40-44 ,6:52:25,438.3666667,3.588605429
M,41,13182,M40-44 ,6:52:25,436.6833333,3.602438838
M,44,13183,M40-44 ,6:52:25,441.1666667,3.565829241
F,60,13184,F60-64 ,6:52:25,416.7333333,3.774896017
F,33,13185,F30-34 ,6:52:25,423.1166667,3.717946193
F,28,13186,F25-29 ,6:52:26,427.4333333,3.680398503
F,68,13187,F65-69 ,6:52:26,445.1833333,3.533656546
F,29,13188,F25-29 ,6:52:28,438.2333333,3.589697269
M,31,13189,M30-34 ,6:52:29,438.2,3.589970333
F,34,13190,F30-34 ,6:52:29,440.6,3.570415343
F,32,13191,F30-34 ,6:52:30,436.4666667,3.604227127
F,18,13192,F18-24 ,6:52:30,437.1,3.599004804
F,41,13193,F40-44 ,6:52:30,420.7,3.739303542
F,21,13194,F18-24 ,6:52:31,436.3166667,3.605466213
F,28,13195,F25-29 ,6:52:32,434.9666667,3.616656449
M,46,13196,M45-49 ,6:52:32,438.0166667,3.591472927
F,31,13197,F30-34 ,6:52:34,440.2333333,3.573389112
F,49,13198,F45-49 ,6:52:35,425.7,3.695384073
F,61,13199,F60-64 ,6:52:37,417.1333333,3.771276171
M,43,13200,M40-44 ,6:52:37,443.6666667,3.545736289
F,53,13201,F50-54 ,6:52:38,432.0833333,3.640790743
M,37,13202,M35-39 ,6:52:38,432.25,3.639386929
F,47,13203,F45-49 ,6:52:38,441.1333333,3.566098685
F,38,13204,F35-39 ,6:52:39,433,3.633083141
F,67,13205,F65-69 ,6:52:39,436.55,3.603539114
M,59,13206,M55-59 ,6:52:40,442,3.559106335
F,36,13207,F35-39 ,6:52:41,436.3666667,3.60505309
F,40,13208,F40-44 ,6:52:41,432.8833333,3.634062295
M,36,13209,M35-39 ,6:52:41,440.6,3.570415343
F,39,13210,F35-39 ,6:52:42,436.5166667,3.603814287
M,42,13211,M40-44 ,6:52:42,432.8833333,3.634062295
F,34,13212,F30-34 ,6:52:42,440.6166667,3.570280289
F,52,13213,F50-54 ,6:52:43,419.2333333,3.752385307
F,25,13214,F25-29 ,6:52:46,430.15,3.657154481
F,47,13215,F45-49 ,6:52:47,425.9,3.693648744
F,34,13216,F30-34 ,6:52:48,437.2166667,3.598044448
F,35,13217,F35-39 ,6:52:49,425.9833333,3.692926171
M,68,13218,M65-69 ,6:52:50,428.05,3.675096367
F,36,13219,F35-39 ,6:52:50,428.05,3.675096367
F,26,13220,F25-29 ,6:52:51,436.85,3.601064439
F,59,13221,F55-59 ,6:52:51,430.6,3.653332559
F,32,13222,F30-34 ,6:52:51,430.7166667,3.652342994
F,50,13223,F50-54 ,6:52:51,430.25,3.656304474
F,37,13224,F35-39 ,6:52:51,432.4833333,3.637423407
F,32,13225,F30-34 ,6:52:53,434.3166667,3.622069151
F,18,13226,F18-24 ,6:52:55,428.5833333,3.670523041
M,50,13227,M50-54 ,6:52:55,428.6,3.670380308
F,29,13228,F25-29 ,6:52:56,428.5333333,3.670951307
F,69,13229,F65-69 ,6:52:56,432.9666667,3.633362845
M,39,13230,M35-39 ,6:52:56,421.1166667,3.735603752
M,66,13231,M65-69 ,6:52:58,430.0833333,3.657721372
F,44,13232,F40-44 ,6:52:58,438.4,3.588332573
F,37,13233,F35-39 ,6:52:58,430.8166667,3.651495222
M,43,13234,M40-44 ,6:52:58,430.8166667,3.651495222
M,52,13235,M50-54 ,6:53:01,432.3,3.638965996
F,48,13236,F45-49 ,6:53:01,432.3,3.638965996
F,63,13237,F60-64 ,6:53:01,430.6166667,3.65319116
F,28,13238,F25-29 ,6:53:02,430.65,3.652908394
M,75,13239,M75-79 ,6:53:02,432.3166667,3.638825706
F,50,13240,F50-54 ,6:53:02,434.7333333,3.618597608
M,40,13241,M40-44 ,6:53:03,428.4,3.672093838
F,45,13242,F45-49 ,6:53:04,428.4,3.672093838
M,42,13243,M40-44 ,6:53:04,437.05,3.599416543
F,67,13244,F65-69 ,6:53:04,434.7333333,3.618597608
M,40,13245,M40-44 ,6:53:05,435.3833333,3.613195269
M,70,13246,M70-74 ,6:53:05,441.25,3.565155807
M,28,13247,M25-29 ,6:53:07,433.0833333,3.632384068
F,40,13248,F40-44 ,6:53:07,435.4,3.613056959
M,66,13249,M65-69 ,6:53:08,435.0833333,3.61568665
F,51,13250,F50-54 ,6:53:08,430.2833333,3.656021226
F,31,13251,F30-34 ,6:53:10,432.4166667,3.637984197
M,31,13252,M30-34 ,6:53:12,424.35,3.707140332
F,50,13253,F50-54 ,6:53:12,423.9333333,3.710783928
M,44,13254,M40-44 ,6:53:12,438.2333333,3.589697269
F,34,13255,F30-34 ,6:53:13,438.2333333,3.589697269
M,28,13256,M25-29 ,6:53:13,430.4666667,3.654464147
F,30,13257,F30-34 ,6:53:13,430.45,3.654605645
M,65,13258,M65-69 ,6:53:14,420.15,3.744198501
F,64,13259,F60-64 ,6:53:14,437.4666667,3.595988266
F,59,13260,F55-59 ,6:53:15,437.4,3.596536351
F,34,13261,F30-34 ,6:53:15,438.2666667,3.589424247
F,27,13262,F25-29 ,6:53:15,430.85,3.651212719
F,37,13263,F35-39 ,6:53:16,437.3833333,3.596673399
F,31,13264,F30-34 ,6:53:17,435.4833333,3.612365571
F,30,13265,F30-34 ,6:53:17,434.8666667,3.617488119
M,30,13266,M30-34 ,6:53:18,417.5333333,3.76766326
M,41,13267,M40-44 ,6:53:18,433.5833333,3.628195272
F,42,13268,F40-44 ,6:53:20,430.8,3.65163649
M,48,13269,M45-49 ,6:53:20,432.5666667,3.636722663
M,31,13270,M30-34 ,6:53:21,437.8666667,3.592703258
M,49,13271,M45-49 ,6:53:23,437.3833333,3.596673399
F,47,13272,F45-49 ,6:53:23,435.35,3.613471919
M,42,13273,M40-44 ,6:53:24,424.4333333,3.706412472
M,37,13274,M35-39 ,6:53:24,437.4833333,3.595851271
F,36,13275,F35-39 ,6:53:24,424.4333333,3.706412472
F,24,13276,F18-24 ,6:53:24,435.3666667,3.613333589
F,51,13277,F50-54 ,6:53:25,442.6333333,3.554013856
F,59,13278,F55-59 ,6:53:25,430.6,3.653332559
M,30,13279,M30-34 ,6:53:25,432.6333333,3.636162262
M,27,13280,M25-29 ,6:53:25,426.4333333,3.689029157
F,46,13281,F45-49 ,6:53:25,422.3833333,3.724401215
F,34,13282,F30-34 ,6:53:26,422.2333333,3.725724323
F,42,13283,F40-44 ,6:53:26,422.2333333,3.725724323
M,53,13284,M50-54 ,6:53:26,428.5666667,3.670665785
M,43,13285,M40-44 ,6:53:26,421.5833333,3.73146867
F,28,13286,F25-29 ,6:53:26,437.25,3.597770154
F,28,13287,F25-29 ,6:53:27,433.6666667,3.627498078
F,33,13288,F30-34 ,6:53:27,433.6666667,3.627498078
M,43,13289,M40-44 ,6:53:27,422.2333333,3.725724323
F,57,13290,F55-59 ,6:53:27,433.1333333,3.631964753
F,30,13291,F30-34 ,6:53:29,424.25,3.708014143
M,35,13292,M35-39 ,6:53:29,430.65,3.652908394
M,37,13293,M35-39 ,6:53:29,421.5833333,3.73146867
F,39,13294,F35-39 ,6:53:31,429.4333333,3.663257782
M,39,13295,M35-39 ,6:53:31,416,3.781550481
F,40,13296,F40-44 ,6:53:31,416,3.781550481
F,37,13297,F35-39 ,6:53:31,429.4333333,3.663257782
F,39,13298,F35-39 ,6:53:35,430.95,3.650365472
F,37,13299,F35-39 ,6:53:35,429.4,3.663542152
F,30,13300,F30-34 ,6:53:35,430.95,3.650365472
F,45,13301,F45-49 ,6:53:36,429.3833333,3.663684354
F,42,13302,F40-44 ,6:53:36,429.4,3.663542152
F,47,13303,F45-49 ,6:53:36,429.4,3.663542152
F,25,13304,F25-29 ,6:53:36,433.5,3.628892734
M,48,13305,M45-49 ,6:53:37,433.2833333,3.630707389
F,34,13306,F30-34 ,6:53:39,431.0333333,3.649659732
F,30,13307,F30-34 ,6:53:41,433.2833333,3.630707389
F,26,13308,F25-29 ,6:53:41,433.3,3.630567736
F,32,13309,F30-34 ,6:53:43,431.4333333,3.646275979
F,29,13310,F25-29 ,6:53:46,435.6,3.611398072
F,38,13311,F35-39 ,6:53:47,422.0666667,3.727195546
M,31,13312,M30-34 ,6:53:48,435.6,3.611398072
M,33,13313,M30-34 ,6:53:48,426.9333333,3.684708776
M,62,13314,M60-64 ,6:53:49,427.35,3.681116181
M,52,13315,M50-54 ,6:53:49,435.3333333,3.61361026
M,47,13316,M45-49 ,6:53:50,426.8166667,3.685715959
M,43,13317,M40-44 ,6:53:50,431.3666667,3.646839502
F,41,13318,F40-44 ,6:53:51,431.3666667,3.646839502
F,45,13319,F45-49 ,6:53:52,442.9333333,3.551606713
F,30,13320,F30-34 ,6:53:53,438.55,3.587105233
F,26,13321,F25-29 ,6:53:53,431.1833333,3.648390089
F,40,13322,F40-44 ,6:53:54,434.0333333,3.624433607
F,39,13323,F35-39 ,6:53:56,431.4666667,3.645994283
F,35,13324,F35-39 ,6:53:56,435.7,3.610569199
F,43,13325,F40-44 ,6:53:56,435.6,3.611398072
F,50,13326,F50-54 ,6:53:56,433.2166667,3.63126611
F,55,13327,F55-59 ,6:53:56,433.2166667,3.63126611
F,32,13328,F30-34 ,6:53:56,435.7,3.610569199
F,39,13329,F35-39 ,6:53:57,433.2166667,3.63126611
F,31,13330,F30-34 ,6:53:59,433.3666667,3.63000923
M,40,13331,M40-44 ,6:54:00,444.75,3.537099494
F,53,13332,F50-54 ,6:54:00,441.7,3.561523659
M,29,13333,M25-29 ,6:54:01,437.8166667,3.593113556
F,22,13334,F18-24 ,6:54:01,436.4166667,3.604640061
M,51,13335,M50-54 ,6:54:02,436.4166667,3.604640061
F,63,13336,F60-64 ,6:54:06,435.7833333,3.609878762
F,50,13337,F50-54 ,6:54:07,429.15,3.665676337
M,48,13338,M45-49 ,6:54:09,429.1666667,3.665533981
F,55,13339,F55-59 ,6:54:09,432.0333333,3.641212098
M,38,13340,M35-39 ,6:54:10,437.9333333,3.59215634
F,30,13341,F30-34 ,6:54:10,436.3,3.605603942
M,32,13342,M30-34 ,6:54:10,418.5333333,3.758661198
M,57,13343,M55-59 ,6:54:11,438.2,3.589970333
M,31,13344,M30-34 ,6:54:11,418.55,3.758511528
F,34,13345,F30-34 ,6:54:11,427.75,3.677673875
F,44,13346,F40-44 ,6:54:12,435.9833333,3.608222791
F,62,13347,F60-64 ,6:54:13,436.3666667,3.60505309
M,46,13348,M45-49 ,6:54:13,433.5,3.628892734
F,39,13349,F35-39 ,6:54:14,442.55,3.554683087
M,44,13350,M40-44 ,6:54:16,436.0333333,3.607809036
F,40,13351,F40-44 ,6:54:16,436.2,3.606430536
F,36,13352,F35-39 ,6:54:16,438.1333333,3.590516586
M,29,13353,M25-29 ,6:54:17,425.4666667,3.697410686
M,33,13354,M30-34 ,6:54:17,425.4666667,3.697410686
M,47,13355,M45-49 ,6:54:17,436.2833333,3.605741682
M,33,13356,M30-34 ,6:54:18,425.4833333,3.697265855
F,26,13357,F25-29 ,6:54:18,431.5333333,3.645431021
F,42,13358,F40-44 ,6:54:18,431.7,3.644023628
M,47,13359,M45-49 ,6:54:19,431.7166667,3.643882948
M,55,13360,M55-59 ,6:54:19,429.4,3.663542152
M,50,13361,M50-54 ,6:54:19,438.0666667,3.591063004
F,56,13362,F55-59 ,6:54:19,423.0333333,3.718678591
F,36,13363,F35-39 ,6:54:19,433.7,3.627219276
M,39,13364,M35-39 ,6:54:19,423.35,3.715897012
M,22,13365,M18-24 ,6:54:19,429.3833333,3.663684354
F,21,13366,F18-24 ,6:54:19,436.6166667,3.602988892
F,54,13367,F50-54 ,6:54:20,439.0333333,3.583156176
F,29,13368,F25-29 ,6:54:20,438.1666667,3.590243439
F,42,13369,F40-44 ,6:54:21,436.7,3.602301351
M,48,13370,M45-49 ,6:54:22,422.9833333,3.719118169
F,23,13371,F18-24 ,6:54:22,431.5833333,3.645008689
M,46,13372,M45-49 ,6:54:22,436.0666667,3.607533252
F,34,13373,F30-34 ,6:54:23,436.05,3.607671139
F,27,13374,F25-29 ,6:54:23,436.5,3.60395189
F,49,13375,F45-49 ,6:54:23,431.6,3.644867933
F,43,13376,F40-44 ,6:54:24,436.2,3.606430536
F,38,13377,F35-39 ,6:54:26,431.7166667,3.643882948
F,44,13378,F40-44 ,6:54:27,423.1166667,3.717946193
M,56,13379,M55-59 ,6:54:28,440.2,3.5736597
F,29,13380,F25-29 ,6:54:28,423.1166667,3.717946193
F,56,13381,F55-59 ,6:54:28,440.1833333,3.57379501
F,49,13382,F45-49 ,6:54:29,423.1166667,3.717946193
M,49,13383,M45-49 ,6:54:29,436.3,3.605603942
F,48,13384,F45-49 ,6:54:29,436.2833333,3.605741682
F,32,13385,F30-34 ,6:54:30,434.8166667,3.617904098
F,48,13386,F45-49 ,6:54:30,436.1666667,3.606706152
F,26,13387,F25-29 ,6:54:30,432.35,3.63854516
F,32,13388,F30-34 ,6:54:32,434.1833333,3.623181452
F,33,13389,F30-34 ,6:54:32,436.6666667,3.602576336
M,27,13390,M25-29 ,6:54:32,434.25,3.622625216
M,30,13391,M30-34 ,6:54:32,432.05,3.641071635
F,52,13392,F50-54 ,6:54:32,425.1166667,3.700454777
F,51,13393,F50-54 ,6:54:33,431.8166667,3.643039098
F,29,13394,F25-29 ,6:54:33,425.1,3.700599859
F,24,13395,F18-24 ,6:54:33,434.75,3.618458884
F,40,13396,F40-44 ,6:54:33,434.1833333,3.623181452
M,42,13397,M40-44 ,6:54:33,436.4333333,3.604502406
F,39,13398,F35-39 ,6:54:36,442.2666667,3.556960356
M,43,13399,M40-44 ,6:54:37,436.6666667,3.602576336
F,53,13400,F50-54 ,6:54:37,436.7166667,3.602163874
F,40,13401,F40-44 ,6:54:37,432.0833333,3.640790743
F,37,13402,F35-39 ,6:54:38,443.35,3.548268862
F,43,13403,F40-44 ,6:54:38,436.6666667,3.602576336
F,47,13404,F45-49 ,6:54:39,436.6833333,3.602438838
M,59,13405,M55-59 ,6:54:41,443.3833333,3.548002105
M,29,13406,M25-29 ,6:54:42,427.9333333,3.676098302
F,56,13407,F55-59 ,6:54:42,442.2333333,3.557228462
F,25,13408,F25-29 ,6:54:44,427.9666667,3.675811979
F,46,13409,F45-49 ,6:54:44,436.8333333,3.601201831
F,35,13410,F35-39 ,6:54:44,431.9833333,3.641633551
M,65,13411,M65-69 ,6:54:45,427.9833333,3.675668834
M,50,13412,M50-54 ,6:54:46,415.4,3.787012518
M,29,13413,M25-29 ,6:54:46,432.05,3.641071635
F,34,13414,F30-34 ,6:54:46,427.8333333,3.676957538
F,57,13415,F55-59 ,6:54:47,436.5333333,3.603676695
F,30,13416,F30-34 ,6:54:47,431.9,3.642336189
F,23,13417,F18-24 ,6:54:47,436.5333333,3.603676695
F,28,13418,F25-29 ,6:54:47,432.05,3.641071635
M,27,13419,M25-29 ,6:54:48,440.1833333,3.57379501
F,54,13420,F50-54 ,6:54:50,436.5833333,3.603263982
